proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,freshnessTier
8.216.32.38:1080,8.216.32.38,1080,socks5,8,98,socks5,2026-07-12T05:27:32Z,JP,elite,False,github_raw,12,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.100:80,104.16.0.100,80,http,7,96,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.143:80,104.16.0.143,80,http,7,96,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.1:80,104.16.0.1,80,http,7,96,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,non_residential,0,proxycheck,2026-07-12T03:51:46Z,listener,fresh
104.26.3.170:80,104.26.3.170,80,http,7,96,http,2026-07-12T06:01:42Z,CA,unknown,False,github_raw,2,29,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.26.6.138:80,104.26.6.138,80,http,7,96,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,29,dbip,non_residential,0,proxycheck,2026-07-12T03:51:46Z,listener,fresh
45.131.4.117:80,45.131.4.117,80,http,8,96,http,2026-07-12T05:25:57Z,IR,unknown,False,github_raw,3,21,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.5.116:80,45.131.5.116,80,http,8,96,http,2026-07-12T05:25:57Z,BZ,unknown,False,github_raw,3,21,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.4.195:80,45.131.4.195,80,http,9,96,http,2026-07-12T05:25:57Z,IR,unknown,False,github_raw,3,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.4.45:80,45.131.4.45,80,http,9,96,http,2026-07-12T05:25:57Z,IR,unknown,False,github_raw,3,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.4.63:80,45.131.4.63,80,http,9,96,http,2026-07-12T05:25:57Z,IR,unknown,False,github_raw,3,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.4.78:80,45.131.4.78,80,http,9,96,http,2026-07-12T05:25:57Z,IR,unknown,False,github_raw,3,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.5.104:80,45.131.5.104,80,http,9,96,http,2026-07-12T05:25:57Z,BZ,unknown,False,github_raw,3,21,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.6.108:80,45.131.6.108,80,http,9,96,http,2026-07-12T05:25:57Z,BZ,unknown,False,github_raw,3,9,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.6.213:80,45.131.6.213,80,http,9,96,http,2026-07-12T05:25:56Z,BZ,unknown,False,github_raw,3,19,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.131.7.236:80,45.131.7.236,80,http,9,96,http,2026-07-12T05:25:56Z,BZ,unknown,False,github_raw,3,19,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
140.227.226.120:3128,140.227.226.120,3128,https,6,95,https_connect,2026-07-12T05:26:20Z,JP,elite,True,github_raw,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
140.227.61.201:3128,140.227.61.201,3128,https,6,95,https_connect,2026-07-12T05:26:20Z,JP,elite,True,github_raw,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
116.80.65.235:3128,116.80.65.235,3128,https,7,95,https_connect,2026-07-12T05:26:23Z,JP,elite,True,github_raw,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.110:80,104.16.0.110,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.117:80,104.16.0.117,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.131:80,104.16.0.131,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.132:80,104.16.0.132,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.135:80,104.16.0.135,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.149:80,104.16.0.149,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.151:80,104.16.0.151,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.157:80,104.16.0.157,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.159:80,104.16.0.159,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.163:80,104.16.0.163,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.166:80,104.16.0.166,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.168:80,104.16.0.168,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.173:80,104.16.0.173,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.175:80,104.16.0.175,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.183:80,104.16.0.183,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.186:80,104.16.0.186,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.188:80,104.16.0.188,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.195:80,104.16.0.195,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.201:80,104.16.0.201,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.209:80,104.16.0.209,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.216:80,104.16.0.216,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.219:80,104.16.0.219,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.21:80,104.16.0.21,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.22:80,104.16.0.22,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.236:80,104.16.0.236,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.237:80,104.16.0.237,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.24:80,104.16.0.24,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.30:80,104.16.0.30,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.34:80,104.16.0.34,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.47:80,104.16.0.47,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.8:80,104.16.0.8,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.0.97:80,104.16.0.97,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.1.117:80,104.16.1.117,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.16.1.139:80,104.16.1.139,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,non_residential,0,proxycheck,2026-07-12T03:51:47Z,listener,fresh
104.16.1.162:80,104.16.1.162,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,30,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.19.2.127:80,104.19.2.127,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.19.63.153:80,104.19.63.153,80,http,8,95,http,2026-07-12T06:01:42Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.24.13.133:80,104.24.13.133,80,http,8,95,http,2026-07-12T05:26:04Z,CA,unknown,False,github_raw,2,27,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.240:80,104.25.1.240,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.254:80,104.25.1.254,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.33:80,104.25.1.33,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.52:80,104.25.1.52,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.57:80,104.25.1.57,80,http,8,95,http,2026-07-12T05:26:05Z,CA,unknown,False,github_raw,2,28,dbip,non_residential,0,proxycheck,2026-07-12T03:51:45Z,listener,fresh
104.25.1.65:80,104.25.1.65,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.73:80,104.25.1.73,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.79:80,104.25.1.79,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.1.80:80,104.25.1.80,80,http,8,95,http,2026-07-12T05:26:05Z,CA,unknown,False,github_raw,2,28,dbip,non_residential,0,proxycheck,2026-07-12T03:52:01Z,listener,fresh
104.25.1.94:80,104.25.1.94,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.10.216:80,104.25.10.216,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.100.146:80,104.25.100.146,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.103.251:80,104.25.103.251,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.105.188:80,104.25.105.188,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.25.108.157:80,104.25.108.157,80,http,8,95,http,2026-07-12T06:01:41Z,CA,unknown,False,github_raw,2,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
